cell	mt_content
mSp_rep11_354	0.036087
mSp_rep11_355	0.008512
mSp_rep11_356	0.012809
mSp_rep11_357	0.013646
mSp_rep11_358	0.016511
mSp_rep11_359	0.017541
mSp_rep11_360	0.030625
mSp_rep11_361	0.007669
mSp_rep11_362	0.013494
mSp_rep11_363	0.032990
mSp_rep11_364	0.086053
mSp_rep11_365	0.020395
mSp_rep11_366	0.013543
mSp_rep11_367	0.030494
mSp_rep11_368	0.027872
mSp_rep11_369	0.026049
mSp_rep11_370	0.009241
mSp_rep11_371	0.016636
mSp_rep11_372	0.015938
mSp_rep11_373	0.018812
mSp_rep11_374	0.016942
mSp_rep11_375	0.021371
mSp_rep11_376	0.029388
mSp_rep11_377	0.022003
mSp_rep11_378	0.001611
mSp_rep11_379	0.032264
mSp_rep11_380	0.012699
mSp_rep11_381	0.001395
mSp_rep11_382	0.035459
mSp_rep11_383	0.009799
mSp_rep11_384	0.016129
mSp_rep1_001	0.015704
mSp_rep1_002	0.021420
mSp_rep1_003	0.037197
mSp_rep1_004	0.136236
mSp_rep1_005	0.015873
mSp_rep1_006	0.024286
mSp_rep1_007	0.025756
mSp_rep1_008	0.006829
mSp_rep1_009	0.046358
mSp_rep1_010	0.021675
mSp_rep1_011	0.027606
mSp_rep1_012	0.004931
mSp_rep1_013	0.182259
mSp_rep1_014	0.011097
mSp_rep1_015	0.051920
mSp_rep1_016	0.029783
mSp_rep1_017	0.009959
mSp_rep1_018	0.034526
mSp_rep1_019	0.034853
mSp_rep1_020	0.021556
mSp_rep1_021	0.037901
mSp_rep1_022	0.022620
mSp_rep1_023	0.021784
mSp_rep1_024	0.018152
mSp_rep1_025	0.134715
mSp_rep1_026	0.087231
mSp_rep1_027	0.031458
mSp_rep1_028	0.014236
mSp_rep1_029	0.077660
mSp_rep1_030	0.024174
mSp_rep1_031	0.020410
mSp_rep1_032	0.070627
mSp_rep1_033	0.044419
mSp_rep1_034	0.044659
mSp_rep1_035	0.043251
mSp_rep1_036	0.012688
mSp_rep1_037	0.021937
mSp_rep1_038	0.131566
mSp_rep1_039	0.031455
mSp_rep1_040	0.062224
mSp_rep1_041	0.064428
mSp_rep1_042	0.011903
mSp_rep1_043	0.005161
mSp_rep1_044	0.068041
mSp_rep1_045	0.035944
mSp_rep1_046	0.025222
mSp_rep1_047	0.018344
mSp_rep1_048	0.026128
mSp_rep1_049	0.027303
mSp_rep1_050	0.020028
mSp_rep1_051	0.038904
mSp_rep1_052	0.050805
mSp_rep1_053	0.032429
mSp_rep1_054	0.010803
mSp_rep1_055	0.026256
mSp_rep1_056	0.025420
mSp_rep1_057	0.088003
mSp_rep1_058	0.002059
mSp_rep1_059	0.026577
mSp_rep1_060	0.013454
mSp_rep1_061	0.006320
mSp_rep1_062	0.038071
mSp_rep1_063	0.010650
mSp_rep1_064	0.011155
mSp_rep1_065	0.034382
mSp_rep1_066	0.023669
mSp_rep1_067	0.051735
mSp_rep1_068	0.007137
mSp_rep1_069	0.000962
mSp_rep1_070	0.011057
mSp_rep1_071	0.018040
mSp_rep1_072	0.035442
mSp_rep1_073	0.014900
mSp_rep1_074	0.009841
mSp_rep1_075	0.058041
mSp_rep1_076	0.020724
mSp_rep1_077	0.021497
mSp_rep1_078	0.026320
mSp_rep1_079	0.032468
mSp_rep1_080	0.011608
mSp_rep1_081	0.003373
mSp_rep1_082	0.047887
mSp_rep1_083	0.037869
mSp_rep1_084	0.009696
mSp_rep1_085	0.022014
mSp_rep1_086	0.010828
mSp_rep1_087	0.038902
mSp_rep1_088	0.010172
mSp_rep1_089	0.017669
mSp_rep1_090	0.018046
mSp_rep1_091	0.048904
mSp_rep1_092	0.007318
mSp_rep1_093	0.034231
mSp_rep1_094	0.026556
mSp_rep1_095	0.044953
mSp_rep1_096	0.000000
mSp_rep2_001	0.012214
mSp_rep2_002	0.030362
mSp_rep2_003	0.029997
mSp_rep2_004	0.016841
mSp_rep2_005	0.041903
mSp_rep2_006	0.014229
mSp_rep2_007	0.009356
mSp_rep2_008	0.007126
mSp_rep2_009	0.012943
mSp_rep2_010	0.027136
mSp_rep2_011	0.025745
mSp_rep2_012	0.014101
mSp_rep2_013	0.001576
mSp_rep2_014	0.030817
mSp_rep2_015	0.057495
mSp_rep2_016	0.043094
mSp_rep2_017	0.002769
