cell	sequencing_depth
mSp_rep5_006	608028
mSp_rep5_007	253707
mSp_rep5_008	656347
mSp_rep5_009	651582
mSp_rep5_010	853342
mSp_rep5_011	504989
mSp_rep5_012	767771
mSp_rep5_013	445264
mSp_rep5_014	221584
mSp_rep5_015	759642
mSp_rep5_016	526080
mSp_rep5_017	438
mSp_rep5_018	590841
mSp_rep5_019	400905
mSp_rep5_020	264934
mSp_rep5_021	659667
mSp_rep5_022	888910
mSp_rep5_023	300880
mSp_rep5_024	544620
mSp_rep5_025	607652
mSp_rep5_026	705099
mSp_rep5_027	700234
mSp_rep5_028	515428
mSp_rep5_029	675630
mSp_rep5_030	614975
mSp_rep5_031	583042
mSp_rep5_032	533430
mSp_rep5_033	640353
mSp_rep5_034	778519
mSp_rep5_035	613764
mSp_rep5_036	676541
mSp_rep5_037	670199
mSp_rep5_038	516924
mSp_rep5_039	617191
mSp_rep5_040	615948
mSp_rep5_041	859027
mSp_rep5_042	630717
mSp_rep5_043	616308
mSp_rep5_044	237496
mSp_rep5_045	582442
mSp_rep5_046	742917
mSp_rep5_047	686381
mSp_rep5_048	704460
mSp_rep5_049	950947
mSp_rep5_050	608992
mSp_rep5_051	729724
mSp_rep5_052	749987
mSp_rep5_053	928195
mSp_rep5_054	712266
mSp_rep5_055	661882
mSp_rep5_056	591945
mSp_rep5_057	170487
mSp_rep5_058	355991
mSp_rep5_059	714700
mSp_rep5_060	813416
mSp_rep5_061	10780
mSp_rep5_062	195351
mSp_rep5_063	626334
mSp_rep5_064	439729
mSp_rep5_065	900770
mSp_rep5_066	589437
mSp_rep5_067	764907
mSp_rep5_068	785028
mSp_rep5_069	312572
mSp_rep5_070	654272
mSp_rep5_071	519450
mSp_rep5_072	692807
mSp_rep5_073	636469
mSp_rep5_074	617519
mSp_rep5_075	157020
mSp_rep5_076	718110
mSp_rep5_077	49808
mSp_rep5_078	888155
mSp_rep5_079	603424
mSp_rep5_080	511750
mSp_rep5_081	593521
mSp_rep5_082	541827
mSp_rep5_083	323604
mSp_rep5_084	451617
mSp_rep5_085	293804
mSp_rep5_086	438892
mSp_rep5_087	665104
mSp_rep5_088	528140
mSp_rep5_089	755421
