,dup_level,frac_open,frip,library_size,mapping_rate,mt_content,sequencing_depth,uniq_frags,plate,batch
mSp_rep1_033,0.9528280000000001,0.138191,0.6842550000000001,26561.0,97.47,0.042167,611466,25441.0,rep1,Sp#1 (n=960)
mSp_rep1_034,0.94857,0.158994,0.753598,28557.0,97.45,0.041951,600537,27359.0,rep1,Sp#1 (n=960)
mSp_rep1_035,0.9445370000000001,0.160249,0.702257,31235.0,96.91,0.039859,613151,29990.0,rep1,Sp#1 (n=960)
mSp_rep1_036,0.952207,0.157892,0.725578,27833.0,91.77,0.012467,659431,27486.0,rep1,Sp#1 (n=960)
mSp_rep1_037,0.957578,0.146812,0.773566,24049.0,96.69,0.021456,614740,23533.0,rep1,Sp#1 (n=960)
mSp_rep1_038,0.9387459999999999,0.019522,0.7827569999999999,2488.0,96.38,0.12057899999999999,46061,2188.0,rep1,Sp#1 (n=960)
mSp_rep1_039,0.933132,0.146991,0.578693,32849.0,98.12,0.029255,524259,31888.0,rep1,Sp#1 (n=960)
mSp_rep1_040,0.947131,0.070978,0.759879,10780.0,96.55,0.057791999999999996,225481,10157.0,rep1,Sp#1 (n=960)
mSp_rep1_041,0.9376620000000001,0.143225,0.7227020000000001,26147.0,97.32,0.05951,457586,24591.0,rep1,Sp#1 (n=960)
mSp_rep1_042,0.956284,0.158802,0.717224,28222.0,97.26,0.011587,693135,27895.0,rep1,Sp#1 (n=960)
mSp_rep1_043,0.961291,0.137717,0.738708,22538.0,97.31,0.004925,622661,22427.0,rep1,Sp#1 (n=960)
mSp_rep1_044,0.9511729999999999,0.020752,0.7447819999999999,2827.0,97.81,0.064025,62530,2646.0,rep1,Sp#1 (n=960)
mSp_rep1_045,0.946155,0.13461700000000001,0.771388,22746.0,97.58,0.033588,456193,21982.0,rep1,Sp#1 (n=960)
mSp_rep1_046,0.953658,0.149105,0.7705069999999999,26247.0,97.44,0.024269,606881,25610.0,rep1,Sp#1 (n=960)
mSp_rep1_047,0.9581350000000001,0.148041,0.7423350000000001,25083.0,97.37,0.01818,640774,24627.0,rep1,Sp#1 (n=960)
mSp_rep1_048,0.95683,0.17313599999999998,0.743741,32553.0,97.41,0.025098,809229,31736.0,rep1,Sp#1 (n=960)
mSp_rep1_049,0.958793,0.137986,0.694829,25892.0,96.79,0.025954,682447,25220.0,rep1,Sp#1 (n=960)
mSp_rep1_050,0.9482799999999999,0.160351,0.743929,27713.0,97.31,0.01898,573531,27187.0,rep1,Sp#1 (n=960)
mSp_rep1_051,0.9508340000000001,0.123677,0.766161,20512.0,96.94,0.036856,457233,19756.0,rep1,Sp#1 (n=960)
mSp_rep1_052,0.9425120000000001,0.134181,0.777081,21445.0,97.56,0.048589,403971,20403.0,rep1,Sp#1 (n=960)
mSp_rep1_053,0.960368,0.249302,0.724826,59973.0,97.54,0.031397,1622717,58090.0,rep1,Sp#1 (n=960)
mSp_rep1_054,0.9555889999999999,0.155228,0.737278,26764.0,97.44,0.010537000000000001,643497,26482.0,rep1,Sp#1 (n=960)
mSp_rep1_055,0.959168,0.15738,0.7440979999999999,27913.0,97.8,0.024899,730975,27218.0,rep1,Sp#1 (n=960)
mSp_rep1_056,0.9463379999999999,0.190313,0.676182,37870.0,97.25,0.023871,762356,36966.0,rep1,Sp#1 (n=960)
mSp_rep1_057,0.9287040000000001,0.060795,0.814868,8629.0,97.77,0.08228099999999999,133422,7919.0,rep1,Sp#1 (n=960)
mSp_rep1_058,0.948767,0.11045799999999999,0.678267,21378.0,97.45,0.002853,443107,21317.0,rep1,Sp#1 (n=960)
mSp_rep1_059,0.9564159999999999,0.146953,0.7684350000000001,24084.0,97.4,0.025743000000000002,592091,23464.0,rep1,Sp#1 (n=960)
mSp_rep1_060,0.96026,0.247175,0.704566,56703.0,97.63,0.012998,1517260,55966.0,rep1,Sp#1 (n=960)
mSp_rep1_061,0.9611700000000001,0.17507,0.739682,34577.0,95.23,0.006102000000000001,973799,34366.0,rep1,Sp#1 (n=960)
mSp_rep1_062,0.933375,0.136769,0.768571,22253.0,96.68,0.034288,366616,21490.0,rep1,Sp#1 (n=960)
mSp_rep1_063,0.9225770000000001,0.094356,0.803656,13237.0,96.98,0.009292,183811,13114.0,rep1,Sp#1 (n=960)
mSp_rep1_064,0.9389200000000001,0.112033,0.772379,17505.0,97.96,0.010797,304107,17316.0,rep1,Sp#1 (n=960)
mSp_rep1_065,0.930099,0.08303200000000001,0.777211,11374.0,96.92,0.031915,176034,11011.0,rep1,Sp#1 (n=960)
mSp_rep1_066,0.9363030000000001,0.14065,0.778341,22785.0,97.85,0.022076,381159,22282.0,rep1,Sp#1 (n=960)
mSp_rep1_067,0.952598,0.133823,0.736283,23694.0,96.91,0.049211000000000005,547621,22528.0,rep1,Sp#1 (n=960)
mSp_rep1_068,0.939601,0.17583800000000002,0.726402,29218.0,97.25,0.007529999999999999,518853,28998.0,rep1,Sp#1 (n=960)
mSp_rep1_069,0.952341,0.034163,0.068621,55406.0,93.15,0.001209,1341042,55339.0,rep1,Sp#1 (n=960)
mSp_rep1_070,0.95657,0.165001,0.741537,29867.0,97.06,0.012154,737451,29504.0,rep1,Sp#1 (n=960)
mSp_rep1_071,0.958347,0.150808,0.738718,27633.0,97.41,0.017478999999999998,712513,27150.0,rep1,Sp#1 (n=960)
mSp_rep1_072,0.959799,0.141598,0.722959,24666.0,97.43,0.033974000000000004,660766,23828.0,rep1,Sp#1 (n=960)
mSp_rep1_073,0.9598209999999999,0.159813,0.715033,28205.0,95.89,0.014500999999999998,764571,27796.0,rep1,Sp#1 (n=960)
mSp_rep1_074,0.939781,0.11034300000000001,0.806211,15989.0,97.86,0.009444,281364,15838.0,rep1,Sp#1 (n=960)
mSp_rep1_075,0.9450129999999999,0.131991,0.722907,25403.0,97.49,0.054363999999999996,501189,24022.0,rep1,Sp#1 (n=960)
mSp_rep1_076,0.960562,0.19203,0.7458560000000001,35832.0,97.44,0.020624,971805,35093.0,rep1,Sp#1 (n=960)
mSp_rep1_077,0.9504809999999999,0.185292,0.677214,38146.0,96.6,0.020055,832962,37381.0,rep1,Sp#1 (n=960)
mSp_rep1_078,0.9603450000000001,0.15356199999999998,0.752829,26773.0,96.14,0.025623000000000003,734694,26087.0,rep1,Sp#1 (n=960)
mSp_rep1_079,0.963932,0.19194,0.680373,41087.0,96.31,0.031056,1241846,39811.0,rep1,Sp#1 (n=960)
mSp_rep1_080,0.9603299999999999,0.188148,0.707196,36550.0,96.93,0.011737000000000001,987558,36121.0,rep1,Sp#1 (n=960)
mSp_rep1_081,0.950197,0.159762,0.745488,28260.0,96.36,0.003503,610401,28161.0,rep1,Sp#1 (n=960)
mSp_rep1_082,0.9578700000000001,0.115594,0.7398600000000001,18590.0,97.56,0.046584,477090,17724.0,rep1,Sp#1 (n=960)
mSp_rep1_083,0.942501,0.073284,0.7935979999999999,10591.0,97.6,0.03739,198749,10195.0,rep1,Sp#1 (n=960)
mSp_rep1_084,0.9551350000000001,0.175544,0.72568,31414.0,96.92,0.009645,750268,31111.0,rep1,Sp#1 (n=960)
mSp_rep1_085,0.956465,0.181731,0.756081,32970.0,96.37,0.021444,823973,32263.0,rep1,Sp#1 (n=960)
mSp_rep1_086,0.9456469999999999,0.166436,0.739749,30094.0,95.69,0.010667,606945,29773.0,rep1,Sp#1 (n=960)
mSp_rep1_087,0.948257,0.215459,0.769487,46288.0,97.45,0.036554,971881,44596.0,rep1,Sp#1 (n=960)
mSp_rep1_088,0.952342,0.15776400000000002,0.740781,28665.0,96.52,0.010675,647846,28359.0,rep1,Sp#1 (n=960)
mSp_rep1_089,0.9551709999999999,0.172841,0.716436,32922.0,95.69,0.017769,802657,32337.0,rep1,Sp#1 (n=960)
mSp_rep1_090,0.954405,0.188161,0.49979799999999996,49551.0,97.5,0.017235,1163192,48697.0,rep1,Sp#1 (n=960)
mSp_rep1_091,0.961967,0.148977,0.646536,31801.0,97.71,0.0472,903973,30300.0,rep1,Sp#1 (n=960)
mSp_rep1_092,0.9555540000000001,0.173622,0.734899,31852.0,96.97,0.007252,767747,31621.0,rep1,Sp#1 (n=960)
mSp_rep1_093,0.9660049999999999,0.16358,0.7118899999999999,31580.0,96.24,0.032616,1014881,30550.0,rep1,Sp#1 (n=960)
mSp_rep1_094,0.9570040000000001,0.163426,0.759556,28961.0,97.36,0.026449,725021,28195.0,rep1,Sp#1 (n=960)
mSp_rep1_095,0.96167,0.180834,0.711137,39922.0,97.29,0.042959,1129393,38207.0,rep1,Sp#1 (n=960)
mSp_rep1_096,0.08910900000000001,0.0008449999999999999,0.673913,532.0,64.55,0.0,299,92.0,rep1,Sp#1 (n=960)
mSp_rep2_001,0.9757520000000001,0.158468,0.74971,28409.0,96.26,0.012461,1265329,28055.0,rep2,Sp#1 (n=960)
mSp_rep2_002,0.97339,0.198768,0.538937,55037.0,97.88,0.029962,2202256,53388.0,rep2,Sp#1 (n=960)
mSp_rep2_003,0.9748459999999999,0.173494,0.721871,32271.0,97.6,0.029624,1373982,31315.0,rep2,Sp#1 (n=960)
mSp_rep2_004,0.9744709999999999,0.171406,0.715453,33230.0,97.67,0.016791999999999998,1383651,32672.0,rep2,Sp#1 (n=960)
mSp_rep2_005,0.9736790000000001,0.186778,0.671639,38511.0,97.59,0.040871,1571374,36937.0,rep2,Sp#1 (n=960)
mSp_rep2_006,0.9771290000000001,0.18747,0.72372,35227.0,96.9,0.014478,1659388,34717.0,rep2,Sp#1 (n=960)
mSp_rep2_007,0.975634,0.151474,0.739468,25540.0,97.72,0.009670999999999999,1115008,25293.0,rep2,Sp#1 (n=960)
mSp_rep2_008,0.9678979999999999,0.14612,0.625321,29173.0,97.59,0.007164,967740,28964.0,rep2,Sp#1 (n=960)
mSp_rep2_009,0.972902,0.126572,0.7686430000000001,19029.0,97.7,0.013295,745457,18776.0,rep2,Sp#1 (n=960)
mSp_rep2_010,0.9753620000000001,0.158725,0.718852,29801.0,97.54,0.026711000000000002,1296135,29005.0,rep2,Sp#1 (n=960)
mSp_rep2_011,0.9710610000000001,0.12293399999999999,0.778087,19582.0,96.71,0.026095,732823,19071.0,rep2,Sp#1 (n=960)
mSp_rep2_012,0.9755450000000001,0.184177,0.66725,37698.0,97.3,0.014165,1645630,37164.0,rep2,Sp#1 (n=960)
mSp_rep2_013,0.96904,0.13330999999999998,0.063695,254257.0,95.18,0.0015810000000000002,9118189,253855.0,rep2,Sp#1 (n=960)
mSp_rep2_014,0.9701040000000001,0.15624000000000002,0.695765,31479.0,97.28,0.029671,1136548,30545.0,rep2,Sp#1 (n=960)
mSp_rep2_015,0.9750110000000001,0.174852,0.619744,41050.0,97.46,0.055371000000000004,1783117,38777.0,rep2,Sp#1 (n=960)
mSp_rep2_016,0.9740190000000001,0.175352,0.7225630000000001,34060.0,97.39,0.041632,1414065,32642.0,rep2,Sp#1 (n=960)
mSp_rep2_017,0.97211,0.116184,0.609759,25360.0,96.95,0.0027600000000000003,972121,25290.0,rep2,Sp#1 (n=960)
mSp_rep2_018,0.975088,0.079497,0.701299,13244.0,97.2,0.066898,583450,12358.0,rep2,Sp#1 (n=960)
mSp_rep2_019,0.973992,0.16047999999999998,0.748909,29344.0,97.04,0.010564,1206183,29034.0,rep2,Sp#1 (n=960)
mSp_rep2_020,0.9640620000000001,0.11496700000000001,0.760965,19426.0,96.82,0.052301,591680,18410.0,rep2,Sp#1 (n=960)
mSp_rep2_021,0.9714290000000001,0.162798,0.7588630000000001,26939.0,97.4,0.008426000000000001,1003976,26712.0,rep2,Sp#1 (n=960)
mSp_rep2_022,0.9708760000000001,0.15793,0.742345,28020.0,97.55,0.027623,1036425,27246.0,rep2,Sp#1 (n=960)
mSp_rep2_023,0.9676530000000001,0.150565,0.7050270000000001,29601.0,95.69,0.020743,1001634,28987.0,rep2,Sp#1 (n=960)
mSp_rep2_024,0.9740780000000001,0.189545,0.616505,43483.0,95.92,0.005749,1823020,43233.0,rep2,Sp#1 (n=960)
mSp_rep2_025,0.973477,0.14089400000000002,0.793561,23760.0,97.14,0.038131,975122,22854.0,rep2,Sp#1 (n=960)
mSp_rep2_026,0.9736520000000001,0.16398900000000002,0.753791,28486.0,97.41,0.012778,1155073,28122.0,rep2,Sp#1 (n=960)
mSp_rep2_027,0.9754430000000001,0.195258,0.715166,39100.0,96.83,0.023811000000000002,1727265,38169.0,rep2,Sp#1 (n=960)
mSp_rep2_028,0.96955,0.17507,0.720148,32544.0,96.61,0.005377000000000001,1150187,32369.0,rep2,Sp#1 (n=960)
mSp_rep2_029,0.964347,0.258141,0.709537,57577.0,96.55,0.018323,1748677,56522.0,rep2,Sp#1 (n=960)
mSp_rep2_030,0.973766,0.011426,0.780614,2899.0,98.69,0.427734,137267,1659.0,rep2,Sp#1 (n=960)
mSp_rep2_031,0.9680690000000001,0.12237100000000001,0.753475,21294.0,94.15,0.021696,742793,20832.0,rep2,Sp#1 (n=960)
mSp_rep2_032,0.959675,0.132183,0.792427,21525.0,96.97,0.021741999999999997,576578,21057.0,rep2,Sp#1 (n=960)
mSp_rep2_033,0.958476,0.29047199999999995,0.655717,73351.0,97.01,0.011861,1895358,72481.0,rep2,Sp#1 (n=960)
mSp_rep2_034,0.97454,0.141982,0.745398,23684.0,97.43,0.011062,991434,23422.0,rep2,Sp#1 (n=960)
mSp_rep2_035,0.9677049999999999,0.16877999999999999,0.756568,31058.0,97.47,0.027207,1032706,30213.0,rep2,Sp#1 (n=960)
mSp_rep2_036,0.9744,0.091602,0.6475029999999999,17942.0,97.39,0.0024519999999999998,744978,17898.0,rep2,Sp#1 (n=960)
mSp_rep2_037,0.9731790000000001,0.170625,0.706058,31001.0,97.33,0.00758,1230829,30766.0,rep2,Sp#1 (n=960)
mSp_rep2_038,0.964498,0.145505,0.778191,24494.0,96.85,0.008165,741205,24294.0,rep2,Sp#1 (n=960)
mSp_rep2_039,0.966874,0.19428399999999998,0.709222,37551.0,96.59,0.021197999999999998,1227914,36755.0,rep2,Sp#1 (n=960)
mSp_rep2_040,0.970617,0.24909699999999999,0.7333689999999999,57169.0,96.62,0.018961000000000002,2104286,56085.0,rep2,Sp#1 (n=960)
mSp_rep2_041,0.9671559999999999,0.10675599999999999,0.615746,22355.0,97.21,0.0015660000000000001,722735,22320.0,rep2,Sp#1 (n=960)
mSp_rep2_042,0.9671190000000001,0.054928,0.805182,7063.0,97.56,0.013875,229881,6965.0,rep2,Sp#1 (n=960)
mSp_rep2_043,0.975648,0.136154,0.767868,22638.0,97.39,0.047045,1005858,21573.0,rep2,Sp#1 (n=960)
mSp_rep2_044,0.968527,0.164976,0.608875,37768.0,97.68,0.015728,1275784,37174.0,rep2,Sp#1 (n=960)
mSp_rep2_045,0.9735159999999999,0.185407,0.698968,39916.0,94.55,0.011249,1668206,39467.0,rep2,Sp#1 (n=960)
mSp_rep2_046,0.968936,0.176351,0.6809350000000001,36784.0,97.34,0.021803,1272517,35982.0,rep2,Sp#1 (n=960)
mSp_rep2_047,0.971342,0.166551,0.722306,29131.0,97.52,0.027839999999999997,1092561,28320.0,rep2,Sp#1 (n=960)
mSp_rep2_048,0.97288,0.172495,0.747586,32829.0,95.33,0.010875,1323203,32472.0,rep2,Sp#1 (n=960)
mSp_rep2_049,0.972534,0.20785,0.42371400000000004,69764.0,96.31,0.013603,2770568,68815.0,rep2,Sp#1 (n=960)
mSp_rep2_050,0.969557,0.245984,0.748853,54914.0,96.49,0.021488,1955034,53734.0,rep2,Sp#1 (n=960)
mSp_rep2_051,0.972518,0.16071,0.634131,32785.0,97.44,0.00427,1265344,32645.0,rep2,Sp#1 (n=960)
mSp_rep2_052,0.287879,0.001332,0.712766,274.0,77.64,0.056738,445,133.0,rep2,Sp#1 (n=960)
mSp_rep2_053,0.965792,0.11436500000000001,0.602813,25347.0,96.99,0.001539,791422,25308.0,rep2,Sp#1 (n=960)
mSp_rep2_054,0.975844,0.17486500000000002,0.741889,33228.0,97.41,0.020224000000000002,1471703,32556.0,rep2,Sp#1 (n=960)
mSp_rep2_055,0.972564,0.012425,0.7422529999999999,2388.0,97.24,0.311139,107786,1645.0,rep2,Sp#1 (n=960)
mSp_rep2_056,0.969985,0.16203,0.768937,27843.0,97.64,0.028194,994392,27058.0,rep2,Sp#1 (n=960)
mSp_rep2_057,0.9690770000000001,0.171944,0.723471,32295.0,96.91,0.011890000000000001,1121487,31911.0,rep2,Sp#1 (n=960)
mSp_rep2_058,0.9751290000000001,0.164207,0.741,29332.0,97.21,0.007705,1262145,29106.0,rep2,Sp#1 (n=960)
mSp_rep2_059,0.9638540000000001,0.137935,0.6872060000000001,25691.0,97.6,0.051769,770949,24361.0,rep2,Sp#1 (n=960)
mSp_rep2_060,0.973598,0.126086,0.764379,21403.0,97.78,0.037425,871717,20602.0,rep2,Sp#1 (n=960)
mSp_rep2_061,0.965024,0.125945,0.6743319999999999,21505.0,97.63,0.0025109999999999998,650978,21451.0,rep2,Sp#1 (n=960)
mSp_rep2_062,0.95455,0.113186,0.750223,17900.0,97.98,0.022793,420645,17492.0,rep2,Sp#1 (n=960)
mSp_rep2_063,0.9642940000000001,0.27858499999999997,0.6897949999999999,64662.0,97.23,0.03209,1955738,62587.0,rep2,Sp#1 (n=960)
mSp_rep2_064,0.9679479999999999,0.14765699999999998,0.736965,28135.0,97.24,0.071335,965558,26128.0,rep2,Sp#1 (n=960)
mSp_rep2_065,0.9595239999999999,0.046832,0.766528,6489.0,97.87,0.08029,176500,5968.0,rep2,Sp#1 (n=960)
mSp_rep2_066,0.970736,0.196206,0.69008,36937.0,96.7,0.0037090000000000005,1360407,36800.0,rep2,Sp#1 (n=960)
mSp_rep2_067,0.9774149999999999,0.140151,0.7216359999999999,24723.0,97.49,0.044453,1186542,23624.0,rep2,Sp#1 (n=960)
mSp_rep2_068,0.974159,0.135552,0.783616,22980.0,97.18,0.039034,962439,22083.0,rep2,Sp#1 (n=960)
mSp_rep2_069,0.975533,0.178554,0.711551,35528.0,97.13,0.029948000000000002,1564089,34464.0,rep2,Sp#1 (n=960)
mSp_rep2_070,0.97446,0.179284,0.700576,34912.0,97.2,0.017730000000000003,1469300,34293.0,rep2,Sp#1 (n=960)
mSp_rep2_071,0.971756,0.158558,0.714631,30436.0,97.29,0.034301,1161559,29392.0,rep2,Sp#1 (n=960)
mSp_rep2_072,0.9728870000000001,0.154831,0.647817,33457.0,97.24,0.055086,1344802,31614.0,rep2,Sp#1 (n=960)
mSp_rep2_073,0.977318,0.16887,0.741685,31328.0,97.12,0.013183000000000002,1478286,30915.0,rep2,Sp#1 (n=960)
mSp_rep2_074,0.969884,0.024659,0.338807,8099.0,96.69,0.041116,294968,7766.0,rep2,Sp#1 (n=960)
mSp_rep2_075,0.9689770000000001,0.236287,0.669711,64881.0,95.97,0.017016,2295493,63777.0,rep2,Sp#1 (n=960)
mSp_rep2_076,0.9762569999999999,0.022276,0.637374,4950.0,97.5,0.22262600000000002,242888,3848.0,rep2,Sp#1 (n=960)
mSp_rep2_077,0.973247,0.166295,0.756821,29211.0,97.68,0.007121,1156498,29003.0,rep2,Sp#1 (n=960)
mSp_rep2_078,0.9757819999999999,0.324469,0.7286630000000001,100108.0,97.08,0.012327,4434276,98874.0,rep2,Sp#1 (n=960)
mSp_rep2_079,0.97129,0.032408,0.713536,5334.0,96.63,0.159168,216475,4485.0,rep2,Sp#1 (n=960)
mSp_rep2_080,0.966406,0.153895,0.756901,26882.0,96.96,0.015959,859720,26453.0,rep2,Sp#1 (n=960)
mSp_rep2_081,0.96472,0.19112,0.704381,37342.0,95.9,0.016335,1157976,36732.0,rep2,Sp#1 (n=960)
mSp_rep2_082,0.9747959999999999,0.10784500000000001,0.673579,18398.0,97.17,0.06267,801947,17245.0,rep2,Sp#1 (n=960)
mSp_rep2_083,0.966274,0.12947999999999998,0.715997,22660.0,96.95,0.041748,733061,21714.0,rep2,Sp#1 (n=960)
mSp_rep2_084,0.9738370000000001,0.12978800000000001,0.688088,24220.0,97.1,0.033856,1008824,23400.0,rep2,Sp#1 (n=960)
mSp_rep2_085,0.967835,0.16732,0.6885979999999999,33073.0,96.98,0.013183000000000002,1108403,32637.0,rep2,Sp#1 (n=960)
mSp_rep2_086,0.965033,0.173315,0.7381489999999999,31283.0,97.23,0.021162,963853,30621.0,rep2,Sp#1 (n=960)
mSp_rep2_087,0.970985,0.17568499999999998,0.758853,31684.0,97.31,0.008364,1163848,31419.0,rep2,Sp#1 (n=960)
mSp_rep2_088,0.972999,0.162606,0.664519,30963.0,96.82,0.012466,1235839,30577.0,rep2,Sp#1 (n=960)
mSp_rep2_089,0.967347,0.15524000000000002,0.715384,28354.0,97.4,0.036644,937079,27315.0,rep2,Sp#1 (n=960)
mSp_rep2_090,0.972348,0.180296,0.745786,33991.0,97.33,0.029037,1325238,33004.0,rep2,Sp#1 (n=960)
mSp_rep2_091,0.976982,0.106743,0.78487,16583.0,97.46,0.005548,764177,16491.0,rep2,Sp#1 (n=960)
mSp_rep2_092,0.972875,0.16413,0.749866,31653.0,97.22,0.053897,1267717,29947.0,rep2,Sp#1 (n=960)
mSp_rep2_093,0.973599,0.047126999999999995,0.812996,5794.0,97.93,0.048326,236672,5514.0,rep2,Sp#1 (n=960)
mSp_rep2_094,0.9769059999999999,0.189942,0.727179,37202.0,96.57,0.008037,1738752,36903.0,rep2,Sp#1 (n=960)
mSp_rep2_095,0.973369,0.144557,0.578913,30217.0,97.67,0.012773999999999999,1206206,29831.0,rep2,Sp#1 (n=960)
mSp_rep2_096,0.05494500000000001,0.001652,0.718023,1594.0,57.04,0.052326,597,163.0,rep2,Sp#1 (n=960)
mSp_rep3_001,0.9635540000000001,0.179681,0.696892,35235.0,96.9,0.026423000000000002,1049230,34304.0,rep3,Sp#1 (n=960)
mSp_rep3_002,0.96068,0.046512,0.734345,7745.0,97.47,0.140219,221268,6659.0,rep3,Sp#1 (n=960)
mSp_rep3_003,0.96473,0.367971,0.6456529999999999,135881.0,96.89,0.029791,4175841,131833.0,rep3,Sp#1 (n=960)
mSp_rep3_004,0.963009,0.19977999999999999,0.6937979999999999,38780.0,97.34,0.0082,1119791,38462.0,rep3,Sp#1 (n=960)
mSp_rep3_005,0.960361,0.18845599999999998,0.723956,35690.0,97.27,0.015269999999999999,966296,35145.0,rep3,Sp#1 (n=960)
mSp_rep3_006,0.961722,0.14741400000000002,0.649406,33014.0,97.09,0.00942,923323,32703.0,rep3,Sp#1 (n=960)
mSp_rep3_007,0.96447,0.15369000000000002,0.7679090000000001,26160.0,97.42,0.010589,786113,25883.0,rep3,Sp#1 (n=960)
mSp_rep3_008,0.960333,0.21416500000000002,0.622003,48511.0,97.07,0.024572,1318382,47319.0,rep3,Sp#1 (n=960)
mSp_rep3_009,0.960404,0.18096199999999998,0.699358,36896.0,96.94,0.031928,1008098,35718.0,rep3,Sp#1 (n=960)
mSp_rep3_010,0.962549,0.166615,0.716906,32090.0,96.57,0.041726,936659,30751.0,rep3,Sp#1 (n=960)
mSp_rep3_011,0.9589700000000001,0.172495,0.720163,35426.0,97.32,0.031785,931396,34300.0,rep3,Sp#1 (n=960)
mSp_rep3_012,0.959325,0.18371600000000002,0.608488,40138.0,97.87,0.012357,1046189,39642.0,rep3,Sp#1 (n=960)
mSp_rep3_013,0.9588040000000001,0.172008,0.664508,34360.0,97.08,0.019558000000000002,896671,33688.0,rep3,Sp#1 (n=960)
mSp_rep3_014,0.9556110000000001,0.17736300000000002,0.737416,32561.0,97.52,0.012622,781979,32150.0,rep3,Sp#1 (n=960)
mSp_rep3_015,0.9566530000000001,0.166551,0.725554,30935.0,94.73,0.006239,785757,30742.0,rep3,Sp#1 (n=960)
mSp_rep3_016,0.9589059999999999,0.197461,0.704677,42032.0,97.68,0.047820999999999995,1103260,40022.0,rep3,Sp#1 (n=960)
mSp_rep3_017,0.953275,0.147529,0.785095,23871.0,97.32,0.016212,547639,23484.0,rep3,Sp#1 (n=960)
mSp_rep3_018,0.946326,0.125855,0.762702,20371.0,97.24,0.024103,408831,19880.0,rep3,Sp#1 (n=960)
mSp_rep3_019,0.951676,0.130326,0.736478,21133.0,97.59,0.013344,465734,20851.0,rep3,Sp#1 (n=960)
mSp_rep3_020,0.953558,0.14843900000000002,0.7479060000000001,25072.0,97.49,0.035179,581897,24190.0,rep3,Sp#1 (n=960)
mSp_rep3_021,0.951678,0.125432,0.6798489999999999,20431.0,98.06,0.008761,445657,20252.0,rep3,Sp#1 (n=960)
mSp_rep3_022,0.9582290000000001,0.139971,0.717947,25458.0,96.61,0.024,662350,24847.0,rep3,Sp#1 (n=960)
mSp_rep3_023,0.9544290000000001,0.140932,0.731264,23577.0,97.12,0.020995,556690,23082.0,rep3,Sp#1 (n=960)
mSp_rep3_024,0.9594459999999999,0.180027,0.714403,35382.0,97.15,0.01823,939256,34737.0,rep3,Sp#1 (n=960)
mSp_rep3_025,0.964714,0.10464200000000001,0.43358100000000005,26235.0,96.38,0.018067,808260,25761.0,rep3,Sp#1 (n=960)
mSp_rep3_026,0.9582579999999999,0.05773300000000001,0.7453850000000001,7963.0,97.55,0.08175299999999999,207728,7312.0,rep3,Sp#1 (n=960)
mSp_rep3_027,0.9661049999999999,0.181231,0.7441720000000001,33718.0,97.38,0.017557,1068237,33126.0,rep3,Sp#1 (n=960)
mSp_rep3_028,0.9596899999999999,0.182589,0.713688,35835.0,97.29,0.0008089999999999999,944594,35806.0,rep3,Sp#1 (n=960)
mSp_rep3_029,0.957578,0.133297,0.467844,32389.0,97.64,0.010126999999999999,810287,32061.0,rep3,Sp#1 (n=960)
mSp_rep3_030,0.9637450000000001,0.168639,0.7156779999999999,32275.0,97.12,0.040124,964713,30980.0,rep3,Sp#1 (n=960)
mSp_rep3_031,0.9648530000000001,0.23092,0.629272,53016.0,97.21,0.021861000000000002,1621908,51857.0,rep3,Sp#1 (n=960)
mSp_rep3_032,0.95767,0.160211,0.586696,37222.0,96.83,0.055236,970854,35166.0,rep3,Sp#1 (n=960)
mSp_rep3_033,0.962376,0.032293,0.045984,89563.0,93.31,0.0005139999999999999,2728980,89517.0,rep3,Sp#1 (n=960)
mSp_rep3_034,0.9627680000000001,0.165117,0.752093,28912.0,97.11,0.009581000000000001,831019,28635.0,rep3,Sp#1 (n=960)
mSp_rep3_035,0.957468,0.307189,0.737564,89837.0,97.39,0.018900999999999998,2258710,88139.0,rep3,Sp#1 (n=960)
mSp_rep3_036,0.9565389999999999,0.070351,0.768428,10012.0,97.68,0.023672,246980,9775.0,rep3,Sp#1 (n=960)
mSp_rep3_037,0.9588,0.171163,0.74317,30857.0,97.32,0.018181,800767,30296.0,rep3,Sp#1 (n=960)
mSp_rep3_038,0.950493,0.171381,0.745013,29880.0,95.53,0.009839,659012,29586.0,rep3,Sp#1 (n=960)
mSp_rep3_039,0.957525,0.17521099999999998,0.733811,32537.0,96.74,0.010573,822588,32193.0,rep3,Sp#1 (n=960)
mSp_rep3_040,0.959996,0.000884,0.710422,758.0,99.09,0.641161,26071,272.0,rep3,Sp#1 (n=960)
mSp_rep3_041,0.945471,0.141188,0.754042,23687.0,97.79,0.028031999999999998,464081,23023.0,rep3,Sp#1 (n=960)
mSp_rep3_042,0.949622,0.022558,0.783756,3829.0,97.97,0.218856,88017,2991.0,rep3,Sp#1 (n=960)
mSp_rep3_043,0.958514,0.171201,0.7453890000000001,31338.0,95.72,0.01436,825786,30888.0,rep3,Sp#1 (n=960)
mSp_rep3_044,0.9499719999999999,0.15947999999999998,0.729067,28269.0,97.33,0.022251,606250,27640.0,rep3,Sp#1 (n=960)
mSp_rep3_045,0.9515030000000001,0.06376699999999999,0.31774,20254.0,97.76,0.004444,441659,20164.0,rep3,Sp#1 (n=960)
