Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,rep6
Number of Events,2121
 
Time,Value
79.8,148.0414
79.85,148.5668
79.9,149.6725
79.95,150.4796
80,150.8927
80.05,150.9765
80.1,150.9806
80.15,151.3271
80.2,152.0813
80.25,152.9364
80.3,153.0814
80.35,152.6132
80.4,152.2376
80.45,152.3545
80.5,153.194
80.55,153.9301
80.6,154.216
80.65,154.8273
80.7,156.2638
80.75,157.8596
80.8,159.4575
80.85,160.5398
80.9,161.3562
80.95,160.5784
81,158.807
81.05,158.9901
81.1,160.932
81.15,162.3906
81.2,163.33
81.25,164.0912
81.3,164.9873
81.35,165.6041
81.4,167.2905
81.45,169.896
81.5,172.1003
81.55,173.1852
81.6,173.372
81.65,172.9975
81.7,173.2491
81.75,174.3219
81.8,176.1777
81.85,178.0627
81.9,179.1604
81.95,179.8774
82,180.5973
82.05,181.7854
82.1,183.7398
82.15,186.0348
82.2,188.0875
82.25,190.0414
82.3,191.4131
82.35,192.4906
82.4,193.3235
82.45,194.9291
82.5,196.5007
82.55,198.3145
82.6,200.3578
82.65,202.3365
82.7,203.9526
82.75,204.9323
82.8,205.8203
82.85,207.6935
82.9,209.9599
82.95,212.4413
83,215.0394
83.05,217.1867
83.1,218.8457
83.15,219.177
83.2,219.2867
83.25,220.3737
83.3,222.1041
83.35,224.1525
83.4,226.5506
83.45,228.7039
83.5,230.439
83.55,232.0745
83.6,233.4776
83.65,235.5133
83.7,237.8479
83.75,240.1942
83.8,242.3406
83.85,243.7912
83.9,244.5833
83.95,245.2249
84,245.4576
84.05,246.1595
84.1,247.3593
84.15,249.3265
84.2,251.7144
84.25,254.0378
84.3,256.1919
84.35,257.8061
84.4,258.9259
84.45,260.1722
84.5,261.4837
84.55,262.7463
84.6,263.6026
84.65,263.8652
84.7,264.1829
84.75,264.6667
84.8,265.5593
84.85,267.4892
84.9,269.7049
84.95,271.1845
85,271.915
85.05,272.1228
85.1,272.6973
85.15,273.8876
85.2,274.653
85.25,275.8984
85.3,277.6854
85.35,278.3417
85.4,278.5175
85.45,277.7023
85.5,276.7971
85.55,276.9137
85.6,276.105
85.65,275.5022
85.7,275.3647
85.75,275.1602
85.8,275.1866
85.85,274.1522
85.9,273.1796
85.95,272.6042
86,271.613
86.05,270.2543
86.1,269.304
86.15,268.3027
86.2,266.4126
86.25,264.5455
86.3,263.335
86.35,262.5208
86.4,261.799
86.45,260.9106
86.5,260.1478
86.55,259.4856
86.6,258.0675
86.65,256.2713
86.7,254.7962
86.75,253.0025
86.8,250.6134
86.85,248.2994
86.9,245.7247
86.95,242.1004
87,239.3292
87.05,238.0103
87.1,238.4235
87.15,238.1573
87.2,236.8875
87.25,235.5713
87.3,233.341
87.35,230.6341
87.4,229.2623
87.45,228.1883
87.5,226.5183
87.55,225.0162
87.6,224.2457
87.65,222.8851
87.7,221.616
87.75,220.9529
87.8,220.5202
87.85,219.813
87.9,218.9113
87.95,218.2224
88,217.0904
88.05,214.9268
88.1,212.8403
88.15,211.2428
88.2,209.5357
88.25,208.7359
88.3,208.659
88.35,209.0351
88.4,209.55
88.45,209.4436
88.5,208.3969
88.55,207.164
88.6,206.7478
88.65,207.1036
88.7,207.9161
88.75,208.0949
88.8,207.7095
88.85,207.2248
88.9,207.1029
88.95,207.8487
89,210.2629
89.05,212.7445
89.1,214.0643
89.15,214.5646
89.2,214.8416
89.25,215.6546
89.3,217.0781
89.35,218.9742
89.4,221.402
89.45,223.4776
89.5,224.5663
89.55,225.7484
89.6,227.245
89.65,228.6745
89.7,231.2651
89.75,234.3213
89.8,236.7304
89.85,238.2098
89.9,238.8869
89.95,239.1405
90,239.9432
90.05,241.5889
90.1,245.304
90.15,248.9038
90.2,250.9063
90.25,251.2843
90.3,252.1283
90.35,252.8736
90.4,254.6057
90.45,256.5647
90.5,258.62
90.55,260.7887
90.6,263.0227
90.65,265.5621
90.7,268.0784
90.75,269.7699
90.8,270.8891
90.85,271.6219
90.9,272.4508
90.95,273.6598
91,274.7826
91.05,275.4027
91.1,275.5321
91.15,275.6122
91.2,276.1526
91.25,277.2038
91.3,278.2469
91.35,278.5939
91.4,278.6904
91.45,278.8357
91.5,278.1013
91.55,276.6083
91.6,273.6993
91.65,272.2904
91.7,271.6568
91.75,270.7164
91.8,270.1342
91.85,269.2552
91.9,267.4647
91.95,266.224
92,265.2813
92.05,264.3814
92.1,262.7772
92.15,259.5943
92.2,255.7587
92.25,252.3287
92.3,250.297
92.35,249.4557
92.4,248.295
92.45,246.4605
92.5,244.037
92.55,240.6268
92.6,236.6109
92.65,232.7991
92.7,229.732
92.75,227.6262
92.8,226.1793
92.85,225.2966
92.9,223.8558
92.95,221.6389
93,218.3748
93.05,214.0352
93.1,211.0546
93.15,208.6747
93.2,206.1853
93.25,203.5842
93.3,200.7627
93.35,198.4522
