cell	sequencing_depth
SRR1780787	586727
SRR1780788	46826
SRR1780789	249385
SRR1780790	483574
SRR1780791	264655
SRR1780792	307581
SRR1780793	21291
SRR1780794	395690
SRR1780795	24108
SRR1780796	15837
SRR1780797	197657
SRR1780798	917319
SRR1780799	230382
SRR1780800	41003
SRR1780801	193364
SRR1780802	27344
SRR1780803	725571
SRR1780804	292425
SRR1780805	111219
SRR1780806	255481
SRR1780807	33990
SRR1780808	64002
SRR1780809	522791
SRR1780810	409527
SRR1780811	33558
SRR1780812	46419
SRR1780813	211503
SRR1780814	7680
SRR1780815	405551
SRR1780816	25228
SRR1780817	5618
SRR1780818	112625
SRR1780819	84885
SRR1780820	173372
SRR1780821	176168
SRR1780822	582800
SRR1780823	491459
SRR1780824	45174
SRR1780825	41766
SRR1780826	264420
SRR1780827	794136
SRR1780828	34105
SRR1780829	71252
SRR1780830	578779
SRR1780831	1685442
SRR1780832	333271
SRR1780833	363678
SRR1780834	409311
SRR1780835	133898
SRR1780836	148285
SRR1780837	193124
SRR1780838	169778
SRR1780839	267400
SRR1780840	238242
SRR1780841	30941
SRR1780842	214749
SRR1780843	23721
SRR1780844	268774
SRR1780845	363113
SRR1780846	972152
SRR1780847	276762
SRR1780848	608539
SRR1780849	165238
SRR1780850	332391
SRR1780851	353403
SRR1780852	237550
SRR1780853	389521
SRR1780854	235261
SRR1780855	317985
SRR1780856	253359
SRR1780857	432397
SRR1780858	144769
SRR1780859	84168
SRR1780860	359852
SRR1780861	389409
SRR1780862	363455
SRR1780863	311582
SRR1780864	243704
SRR1780865	293623
SRR1780866	167735
SRR1780867	192419
SRR1780868	82700
SRR1780869	334922
SRR1780870	234559
SRR1780871	1033593
SRR1780872	31669
SRR1780873	364450
SRR1780874	281375
SRR1780875	51500
SRR1780876	272302
SRR1780877	289493
SRR1780878	151939
SRR1780879	257565
SRR1780880	166346
SRR1780881	170791
SRR1780882	36733
SRR1780883	122598
SRR1780884	264003
SRR1780885	337299
SRR1780886	310626
SRR1780887	61790
SRR1780888	195062
SRR1780889	62732
SRR1780890	30738
SRR1780891	424668
SRR1780892	286231
SRR1780893	22437
SRR1780894	279635
SRR1780895	167740
SRR1780896	320796
SRR1780897	456554
SRR1780898	139618
SRR1780899	201338
SRR1780900	384257
SRR1780901	376750
SRR1780902	161176
SRR1780903	29092
SRR1780904	367045
SRR1780905	641995
SRR1780906	105710
SRR1780907	203016
SRR1780908	157369
SRR1780909	176005
SRR1780910	203874
SRR1780911	549898
SRR1780912	225290
SRR1780913	343622
SRR1780914	266086
SRR1780915	22792
SRR1780916	147093
SRR1780917	733071
SRR1780918	166543
SRR1780919	213937
SRR1780920	27272
SRR1780921	149456
SRR1780922	277443
SRR1780923	37903
SRR1780924	209809
SRR1780925	120369
SRR1780926	216682
SRR1780927	26548
SRR1780928	127688
SRR1780929	237592
SRR1780930	134420
SRR1780931	172954
SRR1780932	394118
SRR1780933	272145
SRR1780934	875331
SRR1780935	184517
SRR1780936	464521
SRR1780937	265797
SRR1780938	211048
SRR1780939	115226
SRR1780940	397781
SRR1780941	565225
SRR1780942	394547
SRR1780943	469860
SRR1780944	106336
SRR1780945	128134
SRR1780946	454067
SRR1780947	420079
SRR1780948	421338
SRR1780949	194872
SRR1780950	163991
SRR1780951	284334
SRR1780952	166506
SRR1780953	529454
SRR1780954	735432
SRR1780955	274048
SRR1780956	163663
SRR1780957	258463
SRR1780958	423300
SRR1780959	448659
SRR1780960	58074
SRR1780961	414657
SRR1780962	171995
SRR1780963	144425
SRR1780964	281347
SRR1780965	337227
SRR1780966	109761
SRR1780967	327111
SRR1780968	221146
SRR1780969	238917
SRR1780970	67471
SRR1780971	372228
SRR1780972	93008
SRR1780973	58448
SRR1780974	126552
SRR1780975	361821
SRR1780976	281882
SRR1780977	267943
SRR1780978	472869
SRR1780979	346956
SRR1780980	530918
SRR1780981	299597
SRR1780982	671056
SRR1780983	350612
SRR1780984	424671
SRR1780985	184177
SRR1780986	156292
SRR1780987	271777
SRR1780988	241345
SRR1780989	338195
SRR1780990	184087
SRR1780991	677720
SRR1780992	678435
SRR1780993	181599
SRR1780994	493086
SRR1780995	353445
SRR1780996	75748
SRR1780997	170957
SRR1780998	14597
SRR1780999	215209
SRR1781000	55003
SRR1781001	351358
SRR1781002	149325
SRR1781003	266808
SRR1781004	285910
SRR1781005	279349
SRR1781006	291766
SRR1781007	129278
SRR1781008	284374
SRR1781009	188163
SRR1781010	239809
SRR1781011	77726
SRR1781012	277833
SRR1781013	97217
SRR1781014	281430
SRR1781015	259596
SRR1781016	229640
SRR1781017	35720
SRR1781018	376987
SRR1781019	72168
SRR1781020	82336
SRR1781021	47367
SRR1781022	32630
SRR1781023	31529
SRR1781024	146286
SRR1781025	194485
SRR1781026	224138
SRR3986024	70043
SRR3986025	106658
SRR3986026	112465
SRR3986027	105308
SRR3986028	97413
SRR3986029	40274
SRR3986030	27458
SRR3986031	28199
SRR3986032	67111
SRR3986033	24122
SRR3986034	54474
SRR3986035	261729
SRR3986036	77347
SRR3986037	61096
SRR3986038	82956
SRR3986039	225582
SRR3986040	19589
SRR3986041	136322
SRR3986042	61777
SRR3986043	82771
SRR3986044	58408
SRR3986045	19947
SRR3986046	120119
SRR3986047	47023
SRR3986048	52631
SRR3986049	33505
SRR3986050	43290
SRR3986051	112263
SRR3986052	78251
SRR3986053	42106
SRR3986054	87249
SRR3986055	19590
SRR3986056	34378
SRR3986057	28117
SRR3986058	35906
SRR3986059	39612
SRR3986060	53793
SRR3986061	141605
SRR3986062	107225
SRR3986063	99240
SRR3986064	60654
SRR3986065	131703
SRR3986066	42780
SRR3986067	106824
SRR3986068	62497
SRR3986069	39808
SRR3986070	123856
SRR3986071	159549
SRR3986072	92498
SRR3986073	45698
SRR3986074	132199
SRR3986075	199089
SRR3986077	58291
SRR3986078	143055
SRR3986079	58026
SRR3986080	100019
SRR3986081	78277
SRR3986082	67637
SRR3986083	127484
SRR3986084	166048
SRR3986085	61316
SRR3986086	53533
SRR3986087	96486
SRR3986088	144168
SRR3986089	186952
SRR3986090	153001
SRR3986091	91843
SRR3986092	136831
SRR3986093	34480
SRR3986094	235446
SRR3986095	132750
SRR3986096	74524
SRR3986097	53115
SRR3986098	39332
SRR3986099	58841
SRR3986100	65889
SRR3986101	112453
SRR3986102	187524
SRR3986103	269085
SRR3986104	23315
SRR3986105	102152
SRR3986106	24775
SRR3986107	103827
SRR3986108	253861
SRR3986109	122886
SRR3986110	86216
SRR3986111	123826
SRR3986112	7238
SRR3986113	1506
SRR3986114	33660
SRR3986115	83125
SRR3986116	2576
SRR3986117	2459
SRR3986118	1242
SRR3986119	1624
SRR3986120	148764
SRR3986121	939546
SRR3986122	213098
SRR3986123	213412
SRR3986124	584364
SRR3986125	133644
SRR3986126	32740
SRR3986127	31496
SRR3986128	106097
SRR3986129	428323
SRR3986130	38651
SRR3986131	59973
SRR3986132	193442
SRR3986133	136622
SRR3986134	157092
SRR3986135	84871
SRR3986136	397470
SRR3986137	141565
SRR3986138	164391
SRR3986139	182931
SRR3986140	102605
SRR3986141	65076
SRR3986142	44086
SRR3986143	36722
SRR3986144	76659
SRR3986145	167193
SRR3986146	283518
SRR3986147	20817
SRR3986148	119965
SRR3986149	82860
SRR3986150	44452
SRR3986151	434630
SRR3986152	184116
SRR3986153	325870
SRR3986154	18508
SRR3986155	37356
SRR3986156	140233
SRR3986157	249325
SRR3986158	193212
SRR3986159	248681
SRR3986160	53083
SRR3986161	94321
SRR3986162	435832
SRR3986163	52150
SRR3986164	39202
SRR3986165	282137
SRR3986166	61134
SRR3986167	52282
SRR3986168	67701
SRR3986169	45374
SRR3986170	58626
SRR3986171	71893
SRR3986172	123074
SRR3986173	100084
SRR3986174	114473
SRR3986175	205056
SRR3986176	34518
SRR3986177	39059
SRR3986178	26609
SRR3986179	344007
SRR3986180	122236
SRR3986181	230178
SRR3986182	47777
SRR3986183	47628
SRR3986184	95684
SRR3986185	72528
SRR3986186	87060
SRR3986187	799886
SRR3986188	60347
SRR3986189	200377
SRR3986190	29476
SRR3986191	28045
SRR3986192	28734
SRR3986193	238035
SRR3986194	113739
SRR3986195	119438
SRR3986196	171569
SRR3986197	333556
SRR3986198	142072
SRR3986199	78155
SRR3986200	488955
SRR3986201	42017
SRR3986202	62269
SRR3986203	81739
SRR3986204	27935
SRR3986205	131613
SRR3986206	306077
SRR3986207	215722
SRR3986208	245462
SRR3986209	79857
SRR3986210	152927
SRR3986211	316719
SRR3986212	59817
SRR3986213	1792
SRR3986214	7681
SRR3986215	77567
SRR3986216	81164
SRR2775638	116873
SRR2775639	14096
SRR2775641	223462
SRR2775643	72231
SRR2775645	43054
SRR2775647	19580
SRR2775649	100376
SRR2775651	24215
SRR2775653	15353
SRR2775654	45653
SRR2775656	13524
SRR2775658	15458
SRR2775660	76688
SRR2775662	27086
SRR2775664	25341
SRR2775666	49728
SRR2775668	30818
SRR2775670	41417
SRR2775672	25166
SRR2775673	171927
SRR2775675	100420
SRR2775677	66096
SRR2775679	13155
SRR2775681	39600
SRR2775683	113097
SRR2775685	96389
SRR2775687	109408
SRR2775689	46961
SRR2775691	46287
SRR2775692	51642
SRR2775693	24050
SRR2775694	19000
SRR2775695	28834
SRR2775696	115744
SRR2775697	22925
SRR2775698	86558
SRR2775699	190176
SRR2775700	23181
SRR2775701	93109
SRR2775702	50434
SRR2775703	34208
SRR2775704	35751
SRR2775705	153102
SRR2775706	21347
SRR2775707	126957
SRR2775708	86260
SRR2775709	26217
SRR2775710	35063
SRR2775711	7763
SRR2775712	47479
SRR2775713	100553
SRR2775714	14880
SRR2775715	10882
SRR2775716	36435
SRR2775717	52798
SRR2775718	27645
SRR2775719	131530
SRR2775720	5852
SRR2775721	14456
SRR2775722	13771
SRR2775723	127267
SRR2775724	31916
SRR2775725	48114
SRR2775726	103798
SRR2775727	20630
SRR2775728	28929
SRR2775729	127992
SRR2775730	108883
SRR2775731	50684
SRR2775732	140258
SRR2775733	75426
SRR2775734	17431
SRR2775735	100071
SRR2775736	26321
SRR2775737	65771
SRR2775738	22476
SRR2775739	103190
SRR2775740	36037
SRR2775741	75349
SRR2775742	21534
SRR2775743	154261
SRR2775744	78708
SRR2775745	11339
SRR2775746	17273
SRR2775747	20023
SRR2775748	67815
SRR2775749	81303
SRR2775750	26158
SRR2775751	24624
SRR2775752	21824
SRR2775753	74200
SRR2775754	10913
SRR2775755	54224
SRR2775756	20269
SRR2775757	28768
SRR2775758	13586
SRR2775759	247831
SRR2775760	98052
SRR2775761	121256
SRR2775762	132591
SRR2775763	173503
SRR2775764	362473
SRR2775765	105179
SRR2775766	109476
SRR2775767	194337
SRR2775768	262215
SRR2775769	137318
SRR2775770	270718
SRR2775771	207145
SRR2775772	91416
SRR2775773	125163
SRR2775774	186407
SRR2775775	257744
SRR2775776	144062
SRR2775777	151445
SRR2775778	100262
SRR2775779	109707
SRR2775780	158055
SRR2775781	185823
SRR2775782	136867
SRR2775783	261735
SRR2775784	186750
SRR2775785	195916
SRR2775786	156079
SRR2775787	168097
SRR2775788	222761
SRR2775789	108305
SRR2775790	191558
SRR2775791	108144
SRR2775792	152386
SRR2775793	135082
SRR2775794	274505
SRR2775795	282640
SRR2775796	121765
SRR2775797	114374
SRR2775798	251685
SRR2775799	222479
SRR2775800	139439
SRR2775801	153594
SRR2775802	217683
SRR2775803	272786
SRR2775804	143365
SRR2775805	208599
SRR2775806	345972
SRR2775807	321449
SRR2775808	113651
SRR2775809	218847
SRR2775810	631007
SRR2775811	149610
SRR2775812	129769
SRR2775813	125477
SRR2775814	200355
SRR2775815	184823
SRR2775816	142902
SRR2775817	155666
SRR2775818	154902
SRR2775819	179267
SRR2775820	121066
SRR2775821	133416
SRR2775822	273202
SRR2775823	225369
SRR2775824	206290
SRR2775825	126415
SRR2775827	162679
SRR2775828	140556
SRR2775830	246931
SRR2775831	353702
SRR2775833	142240
SRR2775834	215300
SRR2775836	137995
SRR2775837	244232
SRR2775839	152912
SRR2775840	392799
SRR2775842	199573
SRR2775843	125700
SRR2775845	125740
SRR2775846	122697
SRR2775848	197790
SRR2775849	40
SRR2775851	143067
SRR2775852	191311
SRR2775854	150440
SRR2775855	218672
SRR2775857	251655
SRR2775858	169010
SRR2775860	131552
SRR2775861	149890
SRR2775863	154033
SRR2775864	138939
SRR2775866	192005
SRR2775867	137496
SRR2775869	141859
SRR3985831	195749
SRR3985832	133924
SRR3985833	161725
SRR3985834	95005
SRR3985835	79217
SRR3985836	63332
SRR3985837	53314
SRR3985838	158277
SRR3985839	41207
SRR3985840	21481
SRR3985841	163365
SRR3985842	43609
SRR3985843	127052
SRR3985844	77487
SRR3985845	117375
SRR3985846	98875
SRR3985847	198884
SRR3985848	33813
SRR3985849	48137
SRR3985850	329860
SRR3985851	72519
SRR3985852	56076
SRR3985853	142325
SRR3985854	25166
SRR3985855	94116
SRR3985856	94681
SRR3985857	88680
SRR3985858	98520
SRR3985859	168730
SRR3985860	69622
SRR3985861	51576
SRR3985862	189212
SRR3985863	110118
SRR3985864	111483
SRR3985865	257924
SRR3985866	34098
SRR3985867	98686
SRR3985868	41280
SRR3985869	46752
SRR3985870	102086
SRR3985871	68900
SRR3985872	36743
SRR3985873	46094
SRR3985874	155284
SRR3985875	67876
SRR3985876	108657
SRR3985877	141340
SRR3985878	44845
SRR3985879	153511
SRR3985880	64863
SRR3985881	97463
SRR3985882	46261
SRR3985883	105392
SRR3985884	136271
SRR3985885	65599
SRR3985886	222454
SRR3985887	86463
SRR3985888	128689
SRR3985890	150398
SRR3985891	36283
SRR3985892	158219
SRR3985893	215213
SRR3985894	100835
SRR3985895	192538
SRR3985896	81464
SRR3985897	39015
SRR3985898	48336
SRR3985899	58260
SRR3985900	143539
SRR3985901	70302
SRR3985902	408715
SRR3985903	76045
SRR3985904	52484
SRR3985905	78956
SRR3985906	174953
SRR3985907	70408
SRR3985908	65122
SRR3985909	154881
SRR3985910	49031
SRR3985911	64038
SRR3985912	72966
SRR3985913	128172
SRR3985914	185456
SRR3985915	43293
SRR3985916	255755
SRR3985917	138025
SRR3985918	44247
SRR3985919	241324
SRR3985920	69738
SRR3985921	34344
SRR3985922	50584
SRR3985923	130274
SRR3985924	49125
SRR3985925	74620
SRR3985926	318926
SRR3985927	47635
SRR3985928	98683
SRR3985929	53060
SRR3985930	89695
SRR3985931	117691
SRR3985932	183114
SRR3985933	56024
SRR3985934	92483
SRR3985935	24398
SRR3985936	17923
SRR3985937	47225
SRR3985938	206606
SRR3985939	37507
SRR3985940	61851
SRR3985941	50615
SRR3985942	38666
SRR3985943	83567
SRR3985944	103130
SRR3985945	30365
SRR3985946	93848
SRR3985947	31005
SRR3985948	28826
SRR3985949	21445
SRR3985950	112805
SRR3985951	114974
SRR3985952	85921
SRR3985953	60225
SRR3985954	41473
SRR3985955	168627
SRR3985956	117771
SRR3985957	133790
SRR3985958	51705
SRR3985959	34404
SRR3985960	32479
SRR3985961	29691
SRR3985962	139574
SRR3985963	266606
SRR3985964	204083
SRR3985965	58341
SRR3985966	94191
SRR3985967	90697
SRR3985968	107418
SRR3985969	35352
SRR3985970	103092
SRR3985971	94971
SRR3985972	36019
SRR3985973	37419
SRR3985974	138607
SRR3985975	45111
SRR3985976	183578
SRR3985977	82186
SRR3985978	96809
SRR3985979	178359
SRR3985980	119253
SRR3985981	110876
SRR3985982	49445
SRR3985983	65329
SRR3985984	34596
SRR3985985	31374
SRR3985986	165570
SRR3985987	72150
SRR3985988	186951
SRR3985989	121411
SRR3985990	184087
SRR3985991	194618
SRR3985992	119089
SRR3985993	170530
SRR3985994	142255
SRR3985995	97086
SRR3985996	44896
SRR3985997	38596
SRR3985998	116198
SRR3985999	46408
SRR3986000	207434
SRR3986001	81247
SRR3986002	157119
SRR3986003	177819
SRR3986004	144387
SRR3986005	108381
SRR3986006	63906
SRR3986007	125568
SRR3986008	39477
SRR3986009	78974
SRR3986010	116194
SRR3986011	49761
SRR3986012	192201
SRR3986013	66365
SRR3986014	48797
SRR3986015	224829
SRR3986016	100225
SRR3986017	107975
SRR3986018	162402
SRR3986019	57869
SRR3986020	41931
SRR3986021	64475
SRR3986022	122188
SRR3986023	46330
SRR1781027	130819
SRR1781028	134440
SRR1781029	402195
SRR1781030	361928
SRR1781031	211525
SRR1781032	62440
SRR1781033	109284
SRR1781034	319543
SRR1781035	62513
SRR1781036	322163
SRR1781037	181581
SRR1781038	160647
SRR1781039	177903
SRR1781040	74181
SRR1781041	133615
SRR1781042	215101
SRR1781043	82052
SRR1781044	257502
SRR1781045	77921
SRR1781046	187204
SRR1781047	36696
SRR1781048	381624
SRR1781049	141708
SRR1781050	180998
SRR1781051	369097
SRR1781052	201248
SRR1781053	300474
SRR1781054	144709
SRR1781055	419481
SRR1781056	285457
SRR1781057	148489
SRR1781058	286919
SRR1781059	171007
SRR1781060	180370
SRR1781061	34142
SRR1781062	284102
SRR1781063	173204
SRR1781064	56201
SRR1781065	168828
SRR1781066	140053
SRR1781067	442014
SRR1781068	182830
SRR1781069	145574
SRR1781070	285473
SRR1781071	331993
SRR1781072	417035
SRR1781073	683354
SRR1781074	305571
SRR1781075	49721
SRR1781076	90571
SRR1781077	179568
SRR1781078	166605
SRR1781079	161029
SRR1781080	33864
SRR1781081	169731
SRR1781082	132399
SRR1781083	34494
SRR1781084	182858
SRR1781085	63990
SRR1781086	845723
SRR1781087	529663
SRR1781088	57597
SRR1781089	149970
SRR1781090	108704
SRR1781091	161408
SRR1781092	154503
SRR1781093	144469
SRR1781094	186074
SRR1781095	126193
SRR1781096	157712
SRR1781097	266870
SRR1781098	213307
SRR1781099	158820
SRR1781100	607693
SRR1781101	389064
SRR1781102	111430
SRR1781103	156508
SRR1781104	111901
SRR1781105	44657
SRR1781106	253361
SRR1781107	205087
SRR1781108	44155
SRR1781109	53391
SRR1781110	174802
SRR1781111	267034
SRR1781112	71560
SRR1781113	228174
SRR1781114	189887
SRR1781115	228177
SRR1781116	230065
SRR1781117	355112
SRR1781118	158413
SRR1781119	277710
SRR1781120	213017
SRR1781121	99491
SRR1781122	374621
SRR1781315	1141998
SRR1781316	760140
SRR1781317	447142
SRR1781318	778333
SRR1781319	490840
SRR1781320	501377
SRR1781321	1068905
SRR1781322	448578
SRR1781323	707164
SRR1781324	144930
SRR1781325	263382
SRR1781326	182501
SRR1781327	540559
SRR1781328	604923
SRR1781329	318258
SRR1781330	153082
SRR1781331	286603
SRR1781332	456929
SRR1781333	327415
SRR1781334	202934
SRR1781335	393157
SRR1781336	1053698
SRR1781337	931797
SRR1781338	755109
SRR1781339	684684
SRR1781340	140192
SRR1781341	850293
SRR1781342	89564
SRR1781343	166720
SRR1781344	871031
SRR1781345	135345
SRR1781346	123343
SRR1781347	140758
SRR1781348	596674
SRR1781349	895492
SRR1781350	175849
SRR1781351	358209
SRR1781352	93609
SRR1781353	670678
SRR1781354	646643
SRR1781355	390111
SRR1781356	519550
SRR1781357	185794
SRR1781358	510484
SRR1781359	93062
SRR1781360	84033
SRR1781361	537639
SRR1781362	105724
SRR1781363	916653
SRR1781364	603327
SRR1781365	569314
SRR1781366	269756
SRR1781367	510153
SRR1781368	127993
SRR1781369	149870
SRR1781370	141627
SRR1781371	244747
SRR1781372	338354
SRR1781373	179726
SRR1781374	160194
SRR1781375	198749
SRR1781376	170574
SRR1781377	915874
SRR1781378	755251
SRR1781379	138998
SRR1781380	119957
SRR1781381	611177
SRR1781382	486669
SRR1781383	15652
SRR1781384	379941
SRR1781385	385517
SRR1781386	981028
SRR1781387	558828
SRR1781388	125478
SRR1781389	1074926
SRR1781390	82252
SRR1781391	146810
SRR1781392	336423
SRR1781393	146164
SRR1781394	444314
SRR1781395	148756
SRR1781396	117411
SRR1781397	130574
SRR1781398	140631
SRR1781399	145365
SRR1781400	159181
SRR1781401	401222
SRR1781402	673467
SRR1781403	104572
SRR1781404	93123
SRR1781405	229906
SRR1781406	195423
SRR1781407	875261
SRR1781408	160056
SRR1781409	496506
SRR1781410	256140
SRR1781411	110894
SRR1781412	159039
SRR1781413	154901
SRR1781414	31896
SRR1781415	42180
SRR1781416	408942
SRR1781417	199863
SRR1781418	207141
SRR1781419	181626
SRR1781420	138915
SRR1781421	205135
SRR1781422	198549
SRR1781423	136461
SRR1781424	68483
SRR1781425	192991
SRR1781426	39752
SRR1781427	112599
SRR1781428	228766
SRR1781429	42124
SRR1781430	142679
SRR1781431	165270
SRR1781432	122524
SRR1781433	91778
SRR1781434	233231
SRR1781435	952450
SRR1781436	187586
SRR1781437	129152
SRR1781438	74015
SRR1781439	43656
SRR1781440	196505
SRR1781441	168744
SRR1781442	265050
SRR1781443	86701
SRR1781444	215483
SRR1781445	162198
SRR1781446	65726
SRR1781447	68647
SRR1781448	112020
SRR1781449	177292
SRR1781450	162736
SRR1781451	164935
SRR1781452	111100
SRR1781453	80222
SRR1781454	174896
SRR1781455	132891
SRR1781456	86336
SRR1781457	83964
SRR1781458	95299
SRR1781459	171764
SRR1781460	455667
SRR1781461	129476
SRR1781462	110947
SRR1781463	156681
SRR1781464	43712
SRR1781465	65328
SRR1781466	119159
SRR1781467	38253
SRR1781468	31983
SRR1781469	26508
SRR1781470	37277
SRR1781471	113243
SRR1781472	158648
SRR1781473	466387
SRR1781474	493707
SRR1781475	34913
SRR1781476	37194
SRR1781477	43108
SRR1781478	130347
SRR1781479	87788
SRR1781480	168973
SRR1781481	230403
SRR1781482	37208
SRR1781483	44585
SRR1781484	35918
SRR1781485	125849
SRR1781486	115815
SRR1781487	91578
SRR1781488	140220
SRR1781489	39148
SRR1781490	38236
SRR1781491	114229
SRR1781492	71306
SRR1781493	71215
SRR1781494	128677
SRR1781495	199196
SRR1781496	156800
SRR1781497	231317
SRR1781498	120399
SRR1781499	375774
SRR1781500	168455
SRR1781501	137780
SRR1781502	645395
SRR1781503	108245
SRR1781504	528935
SRR1781505	35539
SRR1781506	133843
